id,type,ic11,ic12,ic21,ic22,ic31,ic32
erase01_2021-11-23_13-36-43_2784_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-43_2952_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-43_3000_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-43_3349_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-43_3412_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-43_3470_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-43_3481_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-43_3507_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-43_3563_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-43_3587_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-43_3620_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-43_4057_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-43_4295_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-43_4431_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-43_4525_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-43_4582_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-43_4587_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-43_4692_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-43_4823_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-43_4827_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-43_4830_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-43_4848_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-43_4878_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-43_4909_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-43_4964_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-43_4992_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-43_5038_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-43_5068_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-43_5298_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-43_5658_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-43_5822_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-43_5904_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-43_6141_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-43_6192_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-43_6252_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-43_6257_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-43_6353_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-43_6357_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-43_6440_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-43_6447_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-43_6806_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-43_6936_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-43_7142_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-43_7328_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-43_7405_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-43_7697_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-43_7709_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-43_8120_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-43_8166_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-43_8181_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-43_8188_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-43_8192_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-43_8235_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-43_8285_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-43_8321_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-43_8322_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-43_8334_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-43_8396_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-43_8480_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-43_8580_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-43_8774_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-43_8776_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-43_8862_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-43_8945_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-43_8948_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-43_8962_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-43_9095_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-43_9299_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-43_9368_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-43_9492_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-43_9665_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-44_1024_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-44_1030_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-44_1095_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-44_1198_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-44_1347_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-44_1432_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-44_1561_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-44_1597_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-44_1619_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-44_2108_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-44_2160_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-44_2192_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-44_2297_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-44_2366_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-44_2393_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-44_2501_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-44_2747_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-44_2912_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-44_2962_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-44_3115_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-44_3129_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-44_3181_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-44_3210_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-44_3464_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-44_3581_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-44_3710_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-44_3820_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-44_3838_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-44_4147_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-44_4198_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-44_4538_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-44_4633_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-44_4642_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-44_4841_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-44_4912_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-44_4972_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-44_4981_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-44_5019_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-44_5049_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-44_5316_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-44_5328_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-44_5510_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-44_5560_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-44_5634_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-44_5755_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-44_5824_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-44_5958_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-44_5986_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-44_6002_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-44_6263_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-44_6603_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-44_6620_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-44_6814_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-44_7109_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-44_7173_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-44_7182_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-44_7274_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-44_7499_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-44_7542_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-44_7620_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-44_7678_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-44_7817_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-44_8113_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-44_8184_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-44_8286_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-44_8445_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-44_8452_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-44_8544_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-44_8614_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-44_8735_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-44_8819_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-44_8879_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-44_8915_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-44_8927_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-44_8930_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-44_9009_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-44_9231_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-44_9636_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-44_9745_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-44_9770_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-44_9869_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-45_1002_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-45_1159_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-45_1359_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-45_1379_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-45_1448_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-45_1543_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-45_1642_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-45_1715_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-45_2012_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-45_2124_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-45_2385_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-45_2442_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-45_2485_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-45_2625_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-45_2626_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-45_2709_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-45_2919_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-45_2944_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-45_3250_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-45_3345_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-45_3390_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-45_3458_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-45_3864_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-45_3869_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-45_3877_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-45_3986_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-45_4010_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-45_4098_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-45_4126_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-45_4164_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-45_4744_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-45_4925_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-45_5401_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-45_5500_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-45_5620_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-45_5669_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-45_5721_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-45_5880_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-45_5904_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-45_6066_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-45_6077_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-45_6163_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-45_6296_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-45_6333_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-45_6387_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-45_6486_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-45_6661_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-45_6711_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-45_6763_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-45_6799_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-45_7434_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-45_7450_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-45_7478_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-45_7483_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-45_7539_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-45_7760_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-45_7799_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-45_7839_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-45_7895_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-45_7947_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-45_7990_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-45_7995_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-45_8365_010.png,['ic21'],0,0,1,0,0,0
erase01_2021-11-23_13-36-45_8815_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-45_8933_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-45_8951_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-45_9190_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-45_9327_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-45_9527_102.png,"['ic11', 'ic32']",1,0,0,0,0,1
erase01_2021-11-23_13-36-45_9536_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-45_9789_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-45_9875_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-46_1185_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-46_1251_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-46_1335_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-46_1471_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-46_1613_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-46_1827_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-46_2271_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-46_2424_200.png,['ic12'],0,1,0,0,0,0
erase01_2021-11-23_13-36-46_2452_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-46_2533_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-46_3111_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-46_3159_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-46_3252_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-46_3267_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-46_3281_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-46_3327_020.png,['ic22'],0,0,0,1,0,0
erase01_2021-11-23_13-36-46_3529_012.png,"['ic21', 'ic32']",0,0,1,0,0,1
erase01_2021-11-23_13-36-46_3559_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-46_3772_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-46_3799_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-46_3800_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-46_3863_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-46_4039_202.png,"['ic12', 'ic32']",0,1,0,0,0,1
erase01_2021-11-23_13-36-46_4155_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-46_4410_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-46_4479_221.png,"['ic12', 'ic22', 'ic31']",0,1,0,1,1,0
erase01_2021-11-23_13-36-46_4761_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-46_5086_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-46_5114_222.png,"['ic12', 'ic22', 'ic32']",0,1,0,1,0,1
erase01_2021-11-23_13-36-46_5144_212.png,"['ic12', 'ic21', 'ic32']",0,1,1,0,0,1
erase01_2021-11-23_13-36-46_5164_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-46_5502_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-46_5510_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-46_5510_112.png,"['ic11', 'ic21', 'ic32']",1,0,1,0,0,1
erase01_2021-11-23_13-36-46_5763_110.png,"['ic11', 'ic21']",1,0,1,0,0,0
erase01_2021-11-23_13-36-46_5865_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-46_5985_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-46_5990_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-46_5994_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-46_6099_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-46_6203_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-46_6220_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-46_6256_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-46_6265_120.png,"['ic11', 'ic22']",1,0,0,1,0,0
erase01_2021-11-23_13-36-46_6486_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-46_6647_210.png,"['ic12', 'ic21']",0,1,1,0,0,0
erase01_2021-11-23_13-36-46_6862_211.png,"['ic12', 'ic21', 'ic31']",0,1,1,0,1,0
erase01_2021-11-23_13-36-46_6955_001.png,['ic31'],0,0,0,0,1,0
erase01_2021-11-23_13-36-46_6991_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-46_7056_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-46_7206_111.png,"['ic11', 'ic21', 'ic31']",1,0,1,0,1,0
erase01_2021-11-23_13-36-46_7299_011.png,"['ic21', 'ic31']",0,0,1,0,1,0
erase01_2021-11-23_13-36-46_7324_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-46_7362_121.png,"['ic11', 'ic22', 'ic31']",1,0,0,1,1,0
erase01_2021-11-23_13-36-46_7385_100.png,['ic11'],1,0,0,0,0,0
erase01_2021-11-23_13-36-46_7609_220.png,"['ic12', 'ic22']",0,1,0,1,0,0
erase01_2021-11-23_13-36-46_7660_021.png,"['ic22', 'ic31']",0,0,0,1,1,0
erase01_2021-11-23_13-36-46_7802_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
erase01_2021-11-23_13-36-46_7837_002.png,['ic32'],0,0,0,0,0,1
erase01_2021-11-23_13-36-46_7943_022.png,"['ic22', 'ic32']",0,0,0,1,0,1
erase01_2021-11-23_13-36-46_8021_201.png,"['ic12', 'ic31']",0,1,0,0,1,0
erase01_2021-11-23_13-36-46_8186_122.png,"['ic11', 'ic22', 'ic32']",1,0,0,1,0,1
erase01_2021-11-23_13-36-46_8254_101.png,"['ic11', 'ic31']",1,0,0,0,1,0
